target_id	pval	qval	b	se_b	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq	change	GeneID	Feature	Contig	Start	Stop	Strand	Name	Product	Alias.Synonyms	EC_number	BUSCO	PFAM	InterPro	EggNog	COG	GO.Terms	Secreted	Membrane	Protease	CAZyme	antiSMASH	Notes	ProtID	CAZyme_new	COG_new	EggNog_new	GO.Terms_new	InterPro_new	PFAM_new	Protease_new	Secreted_new	KO
XANPAGTX0501_001944-T1	0.000424417680114859	0.00129624816767753	-1.36270687124366	0.386647589052761	3.57943847758776	1.48060076844994	0.0566885428868895	0.994941010787033	0.569434212688653	0.994941010787033	lichen	XANPAGTX0501_001944	mRNA	Xp_GTX0501_3	703281	703889	-	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_001944_T1_XANPAGTX0501_001944	NA	NA	NA	NA	NA	NA	NA	NA	
XANPAGTX0501_002710-T1	7.4963721448782e-13	9.31176875490743e-12	-1.36463636778227	0.190324203231999	4.77533050144229	0.535368580529364	0.0112901290354941	0.0587275905940746	0.243522066706665	0.243522066706665	lichen	XANPAGTX0501_002710	mRNA	Xp_GTX0501_4	662643	663278	-	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	SignalP(1-18,cutsite=GLA-LP,prob=0.2006)	NA	NA	NA	NA	NA	XANPAGTX0501_002710_T1_XANPAGTX0501_002710	NA	NA	NA	NA	NA	NA	NA	SignalP(1-18,cutsite=GLA-LP,prob=0.2006)	
XANPAGTX0501_003261-T1	9.52980550301118e-06	4.13877552252402e-05	-1.36508790937291	0.308314967023819	4.33446815040314	1.11296425974822	0.0288725000619265	0.639812198343017	0.345511535461768	0.639812198343017	lichen	XANPAGTX0501_003261	mRNA	Xp_GTX0501_5	233227	234621	-	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_003261_T1_XANPAGTX0501_003261	NA	NA	NA	NA	NA	NA	NA	NA	
XANPAGTX0501_010311-T1	8.61659589000756e-19	1.97293396615534e-17	-1.36637507356606	0.15436233058202	6.16280960296343	0.630673920685867	0.00276396304592893	0.164851786504188	0.0828013670148565	0.164851786504188	lichen	XANPAGTX0501_010311	mRNA	Xp_GTX0501_32	70548	72260	-	NA	hypothetical protein	NA	NA	NA	NA	NA	ENOG503P75G	S:(S) Function unknown	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_010311_T1_XANPAGTX0501_010311	NA	S:(S) Function unknown	ENOG503P75G	NA	NA	NA	NA	NA	
XANPAGTX0501_010226-T1	0.00225935822590609	0.00577582253653018	-1.36664727984785	0.447518281412731	1.56706568299795	1.74221954770787	0.141886797971705	1.17824911018363	1.26692743956331	1.26692743956331	lichen	XANPAGTX0501_010226	mRNA	Xp_GTX0501_30	165608	166940	+	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_010226_T1_XANPAGTX0501_010226	NA	NA	NA	NA	NA	NA	NA	NA	
XANPAGTX0501_000675-T1	7.20256883410241e-12	8.01872931833219e-11	-1.37073984568229	0.200003557259176	6.54079935839536	0.743385582794952	0.00198188990010881	0.27940742992507	0.0622272602709701	0.27940742992507	lichen	XANPAGTX0501_000675	mRNA	Xp_GTX0501_1	1937672	1939516	-	NA	hypothetical protein	NA	NA	NA	PF14022	IPR025332 Protein of unknown function DUF4238	NA	NA	NA	NA	NA	NA	NA	Cluster_1	NA	XANPAGTX0501_000675_T1_XANPAGTX0501_000675	NA	NA	NA	NA	IPR025332 Protein of unknown function DUF4238	PF14022	NA	NA	
XANPAGTX0501_008439-T1	2.08575676706022e-12	2.47046826556502e-11	-1.3711798550725	0.195085021359651	6.34378854994339	0.730507083336886	0.00226406902778285	0.265455440421	0.0722334326104211	0.265455440421	lichen	XANPAGTX0501_008439	mRNA	Xp_GTX0501_15	474455	475517	+	NA	hypothetical protein	NA	NA	NA	PF02668	IPR003819 TauD/TfdA-like domain;IPR042098 Taurine dioxygenase TauD-like superfamily	ENOG503P3NX	E:(E) Amino acid transport and metabolism	GO_function: GO:0016491 - oxidoreductase activity [Evidence IEA];GO_process: GO:0055114 - oxidation-reduction process [Evidence IEA]	NA	NA	NA	NA	NA	NA	XANPAGTX0501_008439_T1_XANPAGTX0501_008439	NA	E:(E) Amino acid transport and metabolism	ENOG503P3NX	GO_function: GO:0016491 - oxidoreductase activity [Evidence IEA], GO_process: GO:0055114 - oxidation-reduction process [Evidence IEA]	IPR003819 TauD/TfdA-like domain, IPR042098 Taurine dioxygenase TauD-like superfamily	PF02668	NA	NA	
XANPAGTX0501_000960-T1	0.019942389406177	0.0391965016558575	-1.37205667519853	0.589515758544548	0.111161904901263	2.83032863960064	0.0589875806879545	2.3856979790624	1.55274023785319	2.3856979790624	lichen	XANPAGTX0501_000960	mRNA	Xp_GTX0501_2	62165	64411	-	NA	hypothetical protein	NA	NA	NA	PF12770	IPR011990 Tetratricopeptide-like helical domain superfamily;IPR024983 CHAT domain	ENOG503NY6D	O:(O) Posttranslational modification, protein turnover, chaperones	GO_function: GO:0005515 - protein binding [Evidence IEA]	NA	NA	NA	NA	NA	NA	XANPAGTX0501_000960_T1_XANPAGTX0501_000960	NA	O:(O) Posttranslational modification, protein turnover, chaperones	ENOG503NY6D	GO_function: GO:0005515 - protein binding [Evidence IEA]	IPR011990 Tetratricopeptide-like helical domain superfamily, IPR024983 CHAT domain	PF12770	NA	NA	
XANPAGTX0501_008333-T1	2.0147682249403e-06	1.00062616896073e-05	-1.37261105974325	0.288852937963902	3.66579154467581	0.936638860334611	0.0455559775129495	0.434906711938502	0.54137326500971	0.54137326500971	lichen	XANPAGTX0501_008333	mRNA	Xp_GTX0501_15	206363	206611	+	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_008333_T1_XANPAGTX0501_008333	NA	NA	NA	NA	NA	NA	NA	NA	
XANPAGTX0501_010572-T1	0.0228956551849849	0.0440423091684146	-1.37400317830436	0.603911965625245	0.408996071921619	2.94821343013703	0.0594531937568794	2.5060906370697	1.52505265556792	2.5060906370697	lichen	XANPAGTX0501_010572	mRNA	Xp_GTX0501_39	72583	72866	-	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_010572_T1_XANPAGTX0501_010572	NA	NA	NA	NA	NA	NA	NA	NA	
XANPAGTX0501_010023-T1	8.2748936942299e-10	6.93006745659299e-09	-1.37488933672841	0.223939292532456	4.3823125706472	0.79428580543758	0.0195718170894818	0.311634637077081	0.333199099288006	0.333199099288006	lichen	XANPAGTX0501_010023	mRNA	Xp_GTX0501_27	168207	169471	-	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	SignalP(1-24,cutsite=SHA-SS,prob=0.6496)	NA	NA	NA	NA	NA	XANPAGTX0501_010023_T1_XANPAGTX0501_010023	NA	NA	NA	NA	NA	NA	NA	SignalP(1-24,cutsite=SHA-SS,prob=0.6496)	
XANPAGTX0501_004683-T1	2.3694089005199e-09	1.88348502793655e-08	-1.37566679034904	0.230421643223214	4.30887869669941	0.701624858439542	0.0212813000047503	0.213275181434311	0.35220846785042	0.35220846785042	lichen	XANPAGTX0501_004683	mRNA	Xp_GTX0501_7	504045	505415	+	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_004683_T1_XANPAGTX0501_004683	NA	NA	NA	NA	NA	NA	NA	NA	
XANPAGTX0501_003065-T3	0.00157777099565116	0.00420979022265884	-1.37604539177732	0.435459428308296	5.09000061203054	1.76198055714422	0.78785806524387	0.546055120801922	0.187528848177616	0.546055120801922	lichen	XANPAGTX0501_003065	mRNA	Xp_GTX0501_4	1611778	1614742	+	NA	hypothetical protein	NA	NA	NA	PF03619	IPR005178 Organic solute transporter subunit alpha/Transmembrane protein 184	ENOG503NXRW	T:(T) Signal transduction mechanisms	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_003065_T3_XANPAGTX0501_003065	NA	T:(T) Signal transduction mechanisms	ENOG503NXRW	NA	IPR005178 Organic solute transporter subunit alpha/Transmembrane protein 184	PF03619	NA	NA	
XANPAGTX0501_004008-T1	2.49736150552536e-09	1.97670702201419e-08	-1.37622690477802	0.230847471519287	5.73226330804625	0.837315859838962	0.00449231980494905	0.370379171291499	0.113050055392501	0.370379171291499	lichen	XANPAGTX0501_004008	mRNA	Xp_GTX0501_6	499924	502321	+	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_004008_T1_XANPAGTX0501_004008	NA	NA	NA	NA	NA	NA	NA	NA	
XANPAGTX0501_003466-T1	1.72942341907623e-09	1.39877983021424e-08	-1.37696833044859	0.22868007699433	5.82170685975847	0.831072730594273	0.00412936990498422	0.363735934690984	0.105818843133237	0.363735934690984	lichen	XANPAGTX0501_003466	mRNA	Xp_GTX0501_5	748967	750253	+	NA	hypothetical protein	NA	NA	NA	PF00069;PF07714	IPR000719 Protein kinase domain;IPR008271 Serine/threonine-protein kinase, active site;IPR011009 Protein kinase-like domain superfamily	ENOG503P2MS	G:(G) Carbohydrate transport and metabolism	GO_function: GO:0005524 - ATP binding [Evidence IEA];GO_function: GO:0004672 - protein kinase activity [Evidence IEA];GO_process: GO:0006468 - protein phosphorylation [Evidence IEA]	NA	NA	NA	NA	NA	NA	XANPAGTX0501_003466_T1_XANPAGTX0501_003466	NA	G:(G) Carbohydrate transport and metabolism	ENOG503P2MS	GO_function: GO:0004672 - protein kinase activity [Evidence IEA], GO_function: GO:0005524 - ATP binding [Evidence IEA], GO_process: GO:0006468 - protein phosphorylation [Evidence IEA]	IPR000719 Protein kinase domain, IPR008271 Serine/threonine-protein kinase, active site, IPR011009 Protein kinase-like domain superfamily	PF00069, PF07714	NA	NA	
XANPAGTX0501_000576-T1	0.000209611998166349	0.0006794341038054	-1.37897559646834	0.371978158601812	5.00124639068402	1.41631847726582	0.0113454799199727	0.962000075158168	0.201892048273102	0.962000075158168	lichen	XANPAGTX0501_000576	mRNA	Xp_GTX0501_1	1688155	1689084	-	NA	hypothetical protein	NA	NA	NA	NA	IPR006162 Phosphopantetheine attachment site;IPR013968 Polyketide synthase, ketoreductase domain;IPR020806 Polyketide synthase, phosphopantetheine-binding domain;IPR036291 NAD(P)-binding domain superfamily;IPR036736 ACP-like superfamily	ENOG503NWJ7	I:(I) Lipid transport and metabolism	GO_function: GO:0031177 - phosphopantetheine binding [Evidence IEA]	NA	NA	NA	NA	NA	NA	XANPAGTX0501_000576_T1_XANPAGTX0501_000576	NA	I:(I) Lipid transport and metabolism	ENOG503NWJ7	GO_function: GO:0031177 - phosphopantetheine binding [Evidence IEA]	IPR006162 Phosphopantetheine attachment site, IPR013968 Polyketide synthase, ketoreductase domain, IPR020806 Polyketide synthase, phosphopantetheine-binding domain, IPR036291 NAD(P)-binding domain superfamily, IPR036736 ACP-like superfamily	NA	NA	NA	
XANPAGTX0501_009936-T1	1.28496180489816e-17	2.62307000797685e-16	-1.37926696512995	0.161411486209443	7.29472921438873	0.654665744272254	0.000806824353519945	0.182467253149569	0.0421444144728484	0.182467253149569	lichen	XANPAGTX0501_009936	mRNA	Xp_GTX0501_26	151916	154946	-	NA	hypothetical protein	NA	1.1.3.9	NA	PF00754;PF09118	IPR000421 Coagulation factor 5/8 C-terminal domain;IPR006652 Kelch repeat type 1;IPR008979 Galactose-binding-like domain superfamily;IPR011043 Galactose oxidase/kelch, beta-propeller;IPR013783 Immunoglobulin-like fold;IPR014756 Immunoglobulin E-set;IPR015202 Galactose oxidase-like, Early set domain;IPR037293 Galactose oxidase, central domain superfamily	ENOG502I4WM	S:(S) Function unknown	GO_function: GO:0005515 - protein binding [Evidence IEA]	SignalP(1-22,cutsite=TTS-LT,prob=0.4602)	NA	NA	CBM32;AA5	NA	NA	XANPAGTX0501_009936_T1_XANPAGTX0501_009936	AA5, CBM32	O:(O) Posttranslational modification, protein turnover, chaperones, S:(S) Function unknown	ENOG502I4WM, ENOG503NY8H	GO_function: GO:0005515 - protein binding [Evidence IEA]	IPR000421 Coagulation factor 5/8 C-terminal domain, IPR006652 Kelch repeat type 1, IPR008979 Galactose-binding-like domain superfamily, IPR011043 Galactose oxidase/kelch, beta-propeller, IPR013783 Immunoglobulin-like fold, IPR014756 Immunoglobulin E-set, IPR015202 Galactose oxidase-like, Early set domain, IPR037293 Galactose oxidase, central domain superfamily	PF00754, PF01344, PF09118	NA	SignalP(1-18,cutsite=VAS-QI,prob=0.6855), SignalP(1-22,cutsite=TTS-LT,prob=0.4602), SignalP(1-25,cutsite=CTS-QS,prob=0.7451)	
XANPAGTX0501_008863-T1	4.34921631473964e-09	3.30808542295779e-08	-1.38084356033046	0.235224074266825	4.66430668268858	0.854350190178976	0.0133226634318543	0.375897835995584	0.266675752528528	0.375897835995584	lichen	XANPAGTX0501_008863	mRNA	Xp_GTX0501_17	415263	415476	-	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Cluster_1	NA	XANPAGTX0501_008863_T1_XANPAGTX0501_008863	NA	NA	NA	NA	NA	NA	NA	NA	
XANPAGTX0501_006953-T1	1.16113339915909e-19	2.89111802638154e-18	-1.38112873038176	0.152229228265642	5.31232139993213	0.603997202726415	0.00673517274581549	0.122654799613212	0.156280087234323	0.156280087234323	lichen	XANPAGTX0501_006953	mRNA	Xp_GTX0501_11	308476	309432	-	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	SignalP(1-16,cutsite=ILA-AD,prob=0.4340)	NA	NA	NA	NA	NA	XANPAGTX0501_006953_T1_XANPAGTX0501_006953	NA	NA	NA	NA	NA	NA	NA	SignalP(1-16,cutsite=ILA-AD,prob=0.4340)	
XANPAGTX0501_000435-T1	0.000169230459071354	0.000560818934045773	-1.3829910795059	0.367718260593007	2.78237508342765	0.899978831390161	0.103640469126386	0.331352236603193	0.847539210577183	0.847539210577183	lichen	XANPAGTX0501_000435	mRNA	Xp_GTX0501_1	1377909	1378265	-	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_000435_T1_XANPAGTX0501_000435	NA	NA	NA	NA	NA	NA	NA	NA	
XANPAGTX0501_003448-T1	5.67212284779457e-11	5.60898701912367e-10	-1.3830051621965	0.21107710964354	6.63038427145884	0.78274926281022	0.00168891257382039	0.311722240114322	0.0585446775635596	0.311722240114322	lichen	XANPAGTX0501_003448	mRNA	Xp_GTX0501_5	712932	713704	-	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	SignalP(1-22,cutsite=IRA-LP,prob=0.8238)	NA	NA	NA	NA	NA	XANPAGTX0501_003448_T1_XANPAGTX0501_003448	NA	NA	NA	NA	NA	NA	NA	SignalP(1-22,cutsite=IRA-LP,prob=0.8238), SignalP(1-23,cutsite=ITA-TP,prob=0.4213)	
XANPAGTX0501_003766-T1	2.37310366192159e-17	4.74834525507013e-16	-1.3852536341799	0.163472966392944	5.13851199500446	0.628328209223603	0.00784351415705903	0.143805616320348	0.180141857954215	0.180141857954215	lichen	XANPAGTX0501_003766	mRNA	Xp_GTX0501_5	1455797	1456384	+	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	SignalP(1-17,cutsite=ALA-RP,prob=0.6737)	NA	NA	NA	NA	NA	XANPAGTX0501_003766_T1_XANPAGTX0501_003766	NA	NA	NA	NA	NA	NA	NA	SignalP(1-17,cutsite=ALA-RP,prob=0.6737)	
XANPAGTX0501_007343-T1	0.000353336851202852	0.001098182404872	-1.38598040413829	0.38793780774098	3.20394044200948	1.50345154372773	0.061314959700149	0.997344747392095	0.697020639670882	0.997344747392095	lichen	XANPAGTX0501_007343	mRNA	Xp_GTX0501_12	217818	218237	-	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Cluster_2	NA	XANPAGTX0501_007343_T1_XANPAGTX0501_007343	NA	NA	NA	NA	NA	NA	NA	NA	
XANPAGTX0501_002171-T1	0.0055578268159603	0.0127047482073362	-1.38678184720128	0.500139826449261	1.13158937791043	2.17992081980806	0.139481235312964	1.62012319862297	1.38815202001916	1.62012319862297	lichen	XANPAGTX0501_002171	mRNA	Xp_GTX0501_3	1289423	1289653	+	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_002171_T1_XANPAGTX0501_002171	NA	NA	NA	NA	NA	NA	NA	NA	
XANPAGTX0501_000973-T1	0.0207523647475119	0.0405088786291299	-1.38885857614657	0.600597963970522	0.12101129511218	2.93144779998814	0.0175019528882864	2.51996199616031	1.55211977466949	2.51996199616031	lichen	XANPAGTX0501_000973	mRNA	Xp_GTX0501_2	116230	117590	-	SER1_1	Phosphoserine transaminase	NA	2.6.1.52	NA	NA	IPR000192 Aminotransferase class V domain;IPR015421 Pyridoxal phosphate-dependent transferase, major domain;IPR015422 Pyridoxal phosphate-dependent transferase, small domain;IPR015424 Pyridoxal phosphate-dependent transferase;IPR022278 Phosphoserine aminotransferase	ENOG503NUNH	E:(E) Amino acid transport and metabolism	GO_function: GO:0004648 - O-phospho-L-serine:2-oxoglutarate aminotransferase activity [Evidence IEA];GO_function: GO:0003824 - catalytic activity [Evidence IEA];GO_process: GO:0006564 - L-serine biosynthetic process [Evidence IEA]	NA	NA	NA	NA	NA	NA	XANPAGTX0501_000973_T1_XANPAGTX0501_000973	NA	E:(E) Amino acid transport and metabolism	ENOG503NUNH	GO_function: GO:0003824 - catalytic activity [Evidence IEA], GO_function: GO:0004648 - O-phospho-L-serine:2-oxoglutarate aminotransferase activity [Evidence IEA], GO_process: GO:0006564 - L-serine biosynthetic process [Evidence IEA]	IPR000192 Aminotransferase class V domain, IPR015421 Pyridoxal phosphate-dependent transferase, major domain, IPR015422 Pyridoxal phosphate-dependent transferase, small domain, IPR015424 Pyridoxal phosphate-dependent transferase, IPR022278 Phosphoserine aminotransferase	NA	NA	NA	
XANPAGTX0501_000162-T1	2.19499368786169e-28	1.05521233349368e-26	-1.38978773538271	0.125773970966766	7.7097670104335	0.592561067938449	0.000535134159750495	0.110743994172689	0.0419341213643097	0.110743994172689	lichen	XANPAGTX0501_000162	mRNA	Xp_GTX0501_1	397910	398283	+	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	SignalP(1-18,cutsite=AQA-QS,prob=0.8624)	NA	NA	NA	NA	NA	XANPAGTX0501_000162_T1_XANPAGTX0501_000162	NA	NA	NA	NA	NA	NA	NA	SignalP(1-18,cutsite=AQA-QS,prob=0.8624)	
XANPAGTX0501_005699-T1	1.47700607879017e-10	1.37833214327436e-09	-1.39249646377646	0.217315041776708	5.08104689664817	0.807494240338468	0.00953885018118268	0.322670418301994	0.188927831199686	0.322670418301994	lichen	XANPAGTX0501_005699	mRNA	Xp_GTX0501_8	1524980	1527344	+	NA	hypothetical protein	NA	NA	NA	PF06985	IPR010730 Heterokaryon incompatibility	NA	NA	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_005699_T1_XANPAGTX0501_005699	NA	NA	ENOG503P1N4	NA	IPR010730 Heterokaryon incompatibility	PF06985	NA	NA	
XANPAGTX0501_001839-T1	4.38640458346801e-12	4.99088349379224e-11	-1.39475826566112	0.201434231233744	6.23118411055353	0.763968909754482	0.00246693910427064	0.282962471261138	0.0787431039328545	0.282962471261138	lichen	XANPAGTX0501_001839	mRNA	Xp_GTX0501_3	455390	456163	+	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_001839_T1_XANPAGTX0501_001839	NA	NA	NA	NA	NA	NA	NA	NA	
XANPAGTX0501_007987-T1	3.13374058049209e-08	2.10146069724425e-07	-1.39564516319154	0.252203957610731	6.48755219365195	0.920816305386524	0.0022027706311431	0.445238422190966	0.0646984702134562	0.445238422190966	lichen	XANPAGTX0501_007987	mRNA	Xp_GTX0501_14	27948	29747	-	NA	hypothetical protein	NA	NA	NA	PF00067	IPR001128 Cytochrome P450;IPR002403 Cytochrome P450, E-class, group IV;IPR017972 Cytochrome P450, conserved site;IPR036396 Cytochrome P450 superfamily	ENOG503NWAV	Q:(Q) Secondary metabolites biosynthesis, transport and catabolism	GO_function: GO:0004497 - monooxygenase activity [Evidence IEA];GO_function: GO:0016705 - oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen [Evidence IEA];GO_function: GO:0020037 - heme binding [Evidence IEA];GO_function: GO:0005506 - iron ion binding [Evidence IEA];GO_process: GO:0055114 - oxidation-reduction process [Evidence IEA]	NA	NA	NA	NA	Cluster_1	SMCOG1034:cytochrome P450	XANPAGTX0501_007987_T1_XANPAGTX0501_007987	NA	Q:(Q) Secondary metabolites biosynthesis, transport and catabolism	ENOG503NWAV	GO_function: GO:0004497 - monooxygenase activity [Evidence IEA], GO_function: GO:0005506 - iron ion binding [Evidence IEA], GO_function: GO:0016705 - oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen [Evidence IEA], GO_function: GO:0020037 - heme binding [Evidence IEA], GO_process: GO:0055114 - oxidation-reduction process [Evidence IEA]	IPR001128 Cytochrome P450, IPR002403 Cytochrome P450, E-class, group IV, IPR017972 Cytochrome P450, conserved site, IPR036396 Cytochrome P450 superfamily	PF00067	NA	NA	
XANPAGTX0501_001909-T1	3.39547966110898e-05	0.000131336822140771	-1.39571515953376	0.336708033620443	3.37953759361581	1.25843703498881	0.0686908650899331	0.728824623893765	0.636338958837161	0.728824623893765	lichen	XANPAGTX0501_001909	mRNA	Xp_GTX0501_3	617244	618350	-	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_001909_T1_XANPAGTX0501_001909	NA	NA	NA	NA	NA	NA	NA	NA	
XANPAGTX0501_006874-T1	1.4837234021223e-27	6.6707483322138e-26	-1.39629606475209	0.128371479681225	6.37591089435272	0.60159451620699	0.00838300772263409	0.10753989939087	0.0704568136246928	0.10753989939087	lichen	XANPAGTX0501_006874	mRNA	Xp_GTX0501_11	108044	110350	+	TPN1_2	Vitamin B6 transporter	NA	NA	NA	PF02133	IPR001248 Purine-cytosine permease;IPR026030 Purine-cytosine permease Fcy2/21/22;IPR038271 None	ENOG503NVJX	P:(P) Inorganic ion transport and metabolism	GO_component: GO:0016021 - integral component of membrane [Evidence IEA];GO_component: GO:0016020 - membrane [Evidence IEA];GO_function: GO:0022857 - transmembrane transporter activity [Evidence IEA];GO_process: GO:0055085 - transmembrane transport [Evidence IEA]	NA	NA	NA	NA	NA	NA	XANPAGTX0501_006874_T1_XANPAGTX0501_006874	NA	P:(P) Inorganic ion transport and metabolism	ENOG503NVJX	GO_component: GO:0016020 - membrane [Evidence IEA], GO_component: GO:0016021 - integral component of membrane [Evidence IEA], GO_function: GO:0022857 - transmembrane transporter activity [Evidence IEA], GO_process: GO:0055085 - transmembrane transport [Evidence IEA]	IPR001248 Purine-cytosine permease, IPR026030 Purine-cytosine permease Fcy2/21/22, IPR038271 None	PF02133	NA	NA	
XANPAGTX0501_001451-T1	7.83688649178971e-06	3.46313666897432e-05	-1.3964041014345	0.312423154752061	3.64075889414477	1.15198864324926	0.0450177693413975	0.641605624987806	0.549451519898539	0.641605624987806	lichen	XANPAGTX0501_001451	mRNA	Xp_GTX0501_2	1614518	1615113	-	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_001451_T1_XANPAGTX0501_001451	NA	NA	NA	NA	NA	NA	NA	NA	
XANPAGTX0501_010586-T1	2.92947291292806e-20	7.62388559587967e-19	-1.39769454980424	0.151568957550072	5.6744220099721	0.646626003978241	0.00462007938565651	0.15698414041208	0.118043181103558	0.15698414041208	lichen	XANPAGTX0501_010586	mRNA	Xp_GTX0501_41	8154	9157	+	NA	hypothetical protein	NA	3.8.1.3	NA	PF00561;PF12697	IPR000073 Alpha/beta hydrolase fold-1;IPR000639 Epoxide hydrolase-like;IPR029058 Alpha/Beta hydrolase fold	ENOG502VIJK	S:(S) Function unknown	GO_function: GO:0003824 - catalytic activity [Evidence IEA]	NA	NA	S33	NA	NA	NA	XANPAGTX0501_010586_T1_XANPAGTX0501_010586	NA	S:(S) Function unknown	ENOG502VIJK	GO_function: GO:0003824 - catalytic activity [Evidence IEA]	IPR000073 Alpha/beta hydrolase fold-1, IPR000639 Epoxide hydrolase-like, IPR029058 Alpha/Beta hydrolase fold	PF00561, PF12697	S33	NA	K22368
