Orthogroup	AOBU01 Cyphellophora europaea	Acastr1 Acarospora strigata	Altal1 Alternaria alternata	Amamu1 Amanita muscaria	Artol1 Arthrobotrys oligospora	Ascim1 Ascobolus immersus	Aspni Aspergillus niger CBS 513.88	Aurpu Aureobasidium pullulans var. melanogenum	CAJPDR01 Alectoria fallacina	Capcor1 Capronia coronata	Claba1 Cladophialophora bantiana CBS 173.52	Clagr3 Cladonia grayi	Cocpo1 Coccidioides posadasii	Dibbae1 Dibaeis baeomyces 	EndpusZ1 Endocarpon pusillum	Erypu1 Erysiphe pulchra	Exoaq1 Exophiala aquamarina	Fonmu1 Fonsecaea multimorphosa	Fusgr1 Fusarium graminearum	GTX0466.bin.15.proteins GTX0466.bin.15.proteins	GTX0486 GTX0486_487.bin.100.proteins	GTX0494.bin.19.proteins GTX0494.bin.19.proteins	Grascr1 Graphis scripta	JALAHW01 Teloschistes peruensis	JALAIA01 Xanthoria mediterranea	JALAII01 Xanthoria aureola	JALAIK01 Xanthoria steineri	JALAIP01 Caloplaca aegaea	JAPDRQ01 Knufia sp. JES_112	JAPETI01 Alyxoria varia	JAPETN01 Candelaria pacifica	JAPETP01 Candelina mexicana	JAPETR01 Chrysothrix sp. TS-e1954	JAPETW01 Lichina confinis	JAPEUD01 Sarea resinae	JAPEUF01 Thelocarpon impressellum	Monha1 Monacrosporium haptotylum	Morco1 Morchella importuna	Neucr Neurospora crassa trp3	Penexp1 Penicillium expansum	Phach1 Phaeomoniella chlamydospora	Podan3 Podospora anserina	PseVKM4520 Pseudogymnoascus sp. VKM F-4520	SacceM3707 Saccharomyces cerevisiae	Sclsc1 Sclerotinia sclerotiorum	Umbpus1 Lassalia pustulata	Xanthoria parietina genome from this paper	coassembly.bin.376.proteins coassembly.bin.376.proteins	coassembly.bin.378.proteins coassembly.bin.378.proteins	coassembly.bin.64.proteins coassembly.bin.64.proteins	coassembly.bin.76.proteins coassembly.bin.76.proteins
OG0002581	XP_008717679.1	jgi|Acastr1|122012|AST1_007973-RA	jgi|Altal1|1021105|fgenesh1_kg.12_#_136_#_Locus4066v2rpkm21.19	jgi|Amamu1|76269|e_gw1.18.63.1	jgi|Artol1|5694|AOL_s00079g468m.01	jgi|Ascim1|330014|gm1.10014_g	jgi|Aspni_DSM_1|168416|An17g02040m.01	jgi|Aurpu_var_mel1|70419|fgenesh1_pg.42_#_2	CAF9926605.1	jgi|Capcor1|100337|A1O1_07520T0	jgi|Claba1|135857|Z519_02720T0	jgi|Clagr3|5805|CLAGR_006856-RA	jgi|Cocpo1_1|4576|XM_003069529.1	jgi|Dibbae1|60|DIBA_000186-RA	jgi|EndpusZ1|3667|EPUS_06551T0	jgi|Erypu1|3798|transcript_POS86373	jgi|Exoaq1|4577|A1O9_02096T0	jgi|Fonmu1|2911|Z520_07547T0	jgi|Fusgr1|8029|FGSG_06948T0	GTX0466b15_001001-T1	GTX0486b100_005297-T1	GTX0494b19_003783-T1	jgi|Grascr1|9679|GST1_004924-RA	KAI4092701.1	KAI4088891.1	KAI4236608.1	KAI4222859.1	KAI4287873.1	KAJ9657345.1	KAI9659165.1	KAI9721521.1	KAI9700323.1	KAI9723880.1	KAI9751130.1	KAI9837494.1	KAI9824754.1	jgi|Monha1|6351|H072_6559m.01	jgi|Morco1|524314|estExt_Genewise1Plus.C_310112	jgi|Neucr_trp3_1|4377|Neucr2.NCU00095T0	jgi|Penexp1|9926|PEXP_016490T0	jgi|Phach1|2948|rna2947	jgi|Podan3|211270|mRNA_10098	jgi|PseVKM4520_1|5176|transcript_KFZ12020	jgi|SacceM3707_1|509405|CE381481_46576	jgi|Sclsc1|13987|SS1G_07016T0	jgi|Umbpus1|103468|LPUS_10080T0	FUN_007914_T1_FUN_007914	coassemb376_003922-T1	coassemb378_005526-T1	coassemb64_001621-T1	coassemb76_002591-T1
OG0002585	XP_008717776.1	jgi|Acastr1|120807|AST1_002954-RA	jgi|Altal1|1082592|MIX14490_22565_38	jgi|Amamu1|84244|e_gw1.84.92.1	jgi|Artol1|5585|AOL_s00079g359m.01	jgi|Ascim1|415623|fgenesh1_RNNotator_kg.49_#_30_#_Locus5590v1rpkm23.04	jgi|Aspni_DSM_1|168420|An17g02075m.01	jgi|Aurpu_var_mel1|53675|e_gw1.18.157.1	CAF9914112.1	jgi|Capcor1|100335|A1O1_07518T0	jgi|Claba1|135855|Z519_02718T0	jgi|Clagr3|4863|CLAGR_003658-RA	jgi|Cocpo1_1|4582|XM_003069535.1	jgi|Dibbae1|36|DIBA_000162-RA	jgi|EndpusZ1|1896|EPUS_04884T0	jgi|Erypu1|481|transcript_POS84159	jgi|Exoaq1|4582|A1O9_02101T0	jgi|Fonmu1|2913|Z520_07549T0	jgi|Fusgr1|8597|FGSG_07418T0	GTX0466b15_003880-T1	GTX0486b100_000749-T1	GTX0494b19_000571-T1	jgi|Grascr1|7759|GST1_002689-RA	KAI4107565.1	KAI4104815.1	KAI4238322.1	KAI4229858.1	KAI4290444.1	KAJ9663531.1	KAI9672138.1	KAI9721436.1	KAI9700452.1	KAI9717729.1	KAI9758279.1	KAI9837535.1	KAI9826858.1	jgi|Monha1|10613|H072_11260m.01	jgi|Morco1|489281|e_gw1.31.128.1	jgi|Neucr_trp3_1|7942|Neucr2.NCU06703T0	jgi|Penexp1|9920|PEXP_016430T0	jgi|Phach1|4183|rna4182	jgi|Podan3|204451|mRNA_3279	jgi|PseVKM4520_1|8148|transcript_KFZ24574	jgi|SacceM3707_1|38559|fgenesh1_kg.24_#_8_#_NP_014108.1	jgi|Sclsc1|577|SS1G_00577T0	jgi|Umbpus1|102806|LPUS_09399T0	FUN_007769_T1_FUN_007769	coassemb376_007852-T1	coassemb378_005204-T1	coassemb64_006707-T1	coassemb76_006494-T1
OG0002591	XP_008717902.1	jgi|Acastr1|126509|AST1_005730-RA	jgi|Altal1|1081013|MIX12911_19901_85	jgi|Amamu1|10150|gm1.4160_g	jgi|Artol1|6010|AOL_s00080g284m.01	jgi|Ascim1|322861|gm1.2861_g	jgi|Aspni_DSM_1|163405|An11g01520m.01	jgi|Aurpu_var_mel1|52797|e_gw1.16.62.1	CAF9926012.1	jgi|Capcor1|93490|A1O1_00623T0	jgi|Claba1|136437|Z519_02967T0	jgi|Clagr3|7528|CLAGR_007929-RA	jgi|Cocpo1_1|1049|XM_003066001.1	jgi|Dibbae1|7947|DIBA_000410-RA	jgi|EndpusZ1|7532|EPUS_07281T0	jgi|Erypu1|5583|transcript_POS87815	jgi|Exoaq1|8594|A1O9_05131T0	jgi|Fonmu1|3774|Z520_08410T0	jgi|Fusgr1|1437|FGSG_01234T0	GTX0466b15_004619-T1	GTX0486b100_001223-T1	GTX0494b19_001069-T1	jgi|Grascr1|3759|GST1_008780-RA	KAI4104038.1	KAI4110967.1	KAI4233814.1	KAI4229603.1	KAI4288173.1	KAJ9657452.1	KAI9654020.1	KAI9720622.1	KAI9701820.1	KAI9725159.1	KAI9758041.1	KAI9835308.1	KAI9823568.1	jgi|Monha1|1965|H072_1966m.01	jgi|Morco1|493769|e_gw1.56.102.1	jgi|Neucr_trp3_1|1471|Neucr2.NCU08377T0	jgi|Penexp1|1421|PEXP_026650T0	jgi|Phach1|4288|rna4287	jgi|Podan3|201508|mRNA_336	jgi|PseVKM4520_1|5940|transcript_KFZ10631	jgi|SacceM3707_1|37568|fgenesh1_kg.16_#_231_#_NP_012529.1	jgi|Sclsc1|1259|SS1G_07715T0	jgi|Umbpus1|107175|LPUS_05429T0	FUN_004810_T1_FUN_004810	coassemb376_002567-T1	coassemb378_007107-T1	coassemb64_008077-T1	coassemb76_003645-T1
OG0002597	XP_008718037.1	jgi|Acastr1|121278|AST1_008187-RA	jgi|Altal1|1034770|fgenesh1_pm.24_#_132	jgi|Amamu1|1050605|MIX31684_21962_78	jgi|Artol1|10498|AOL_s00210g346m.01	jgi|Ascim1|233085|estExt_Genewise1Plus.C_2_t10161	jgi|Aspni_DSM_1|163903|An11g06760m.01	jgi|Aurpu_var_mel1|69290|fgenesh1_pg.26_#_106	CAF9909745.1	jgi|Capcor1|96850|A1O1_04002T0	jgi|Claba1|127919|Z519_00300T0	jgi|Clagr3|1112|CLAGR_001099-RA	jgi|Cocpo1_1|852|XM_003065804.1	jgi|Dibbae1|8004|DIBA_000467-RA	jgi|EndpusZ1|64|EPUS_09016T0	jgi|Erypu1|658|transcript_POS87477	jgi|Exoaq1|3808|A1O9_11329T0	jgi|Fonmu1|1133|Z520_05763T0	jgi|Fusgr1|2508|FGSG_02192T0	GTX0466b15_004506-T1	GTX0486b100_004346-T1	GTX0494b19_001593-T1	jgi|Grascr1|876|GST1_006760-RA	KAI4107360.1	KAI4109773.1	KAI4239186.1	KAI4230294.1	KAI4268954.1	KAJ9653470.1	KAI9666982.1	KAI9718773.1	KAI9702871.1	KAI9724170.1	KAI9757188.1	KAI9835929.1	KAI9826562.1	jgi|Monha1|2245|H072_2250m.01	jgi|Morco1|480360|e_gw1.3.138.1	jgi|Neucr_trp3_1|8865|Neucr2.NCU05645T0	jgi|Penexp1|3307|PEXP_083880T0	jgi|Phach1|5097|rna5096	jgi|Podan3|207685|mRNA_6513	jgi|PseVKM4520_1|8885|transcript_KFZ03867	jgi|SacceM3707_1|30378|fgenesh1_kg.1_#_240_#_NP_010196.1	jgi|Sclsc1|5247|SS1G_11704T0	jgi|Umbpus1|100105|LPUS_06678T0	FUN_004644_T1_FUN_004644	coassemb376_002402-T1	coassemb378_007122-T1	coassemb64_007202-T1	coassemb76_007239-T1
OG0002600	XP_008718077.1	jgi|Acastr1|118954|AST1_002555-RA	jgi|Altal1|178596|CE178595_10021	jgi|Amamu1|158475|fgenesh1_kg.7_#_336_#_Locus1747v2rpkm70.47	jgi|Artol1|10586|AOL_s00215g33m.01	jgi|Ascim1|301251|fgenesh1_pg.3_#_154	jgi|Aspni_DSM_1|163502|An11g02520m.01	jgi|Aurpu_var_mel1|11059|gw1.15.50.1	CAF9943302.1	jgi|Capcor1|97242|A1O1_04398T0	jgi|Claba1|128406|Z519_00789T0	jgi|Clagr3|11112|CLAGR_011014-RA	jgi|Cocpo1_1|903|XM_003065855.1	jgi|Dibbae1|1182|DIBA_008942-RA	jgi|EndpusZ1|7884|EPUS_08920T0	jgi|Erypu1|5788|transcript_POS85155	jgi|Exoaq1|6672|A1O9_12474T0	jgi|Fonmu1|1026|Z520_05656T0	jgi|Fusgr1|9814|FGSG_08445T0	GTX0466b15_009356-T1	GTX0486b100_006879-T1	GTX0494b19_007730-T1	jgi|Grascr1|90|GST1_000090-RA	KAI4101771.1	KAI4092711.1	KAI4218294.1	KAI4224965.1	KAI4284657.1	KAJ9652843.1	KAI9659647.1	KAI9714142.1	KAI9702756.1	KAI9723837.1	KAI9752169.1	KAI9834094.1	KAI9826571.1	jgi|Monha1|3644|H072_3667m.01	jgi|Morco1|493243|e_gw1.52.136.1	jgi|Neucr_trp3_1|9180|Neucr2.NCU03971T0	jgi|Penexp1|3397|PEXP_084780T0	jgi|Phach1|6864|rna6863	jgi|Podan3|207463|mRNA_6291	jgi|PseVKM4520_1|6214|transcript_KFZ10122	jgi|SacceM3707_1|33599|fgenesh1_kg.5_#_534_#_NP_009795.1	jgi|Sclsc1|8786|SS1G_02201T0	jgi|Umbpus1|103120|LPUS_03423T0	FUN_009335_T1_FUN_009335	coassemb376_002611-T1	coassemb378_000516-T1	coassemb64_000617-T1	coassemb76_000821-T1
OG0002610	XP_008718268.1	jgi|Acastr1|121932|AST1_008123-RA	jgi|Altal1|18476|CE18475_4211	jgi|Amamu1|10898|gm1.4908_g	jgi|Artol1|2342|AOL_s00043g505m.01	jgi|Ascim1|410237|fgenesh1_RNNotator_kg.2_#_74_#_Locus5359v1rpkm24.77	jgi|Aspni_DSM_1|164709|An12g03850m.01	jgi|Aurpu_var_mel1|39324|e_gw1.2.19.1	CAF9932771.1	jgi|Capcor1|93345|A1O1_00476T0	jgi|Claba1|136590|Z519_03121T0	jgi|Clagr3|4074|CLAGR_004399-RA	jgi|Cocpo1_1|1243|XM_003066195.1	jgi|Dibbae1|7542|DIBA_010388-RA	jgi|EndpusZ1|6577|EPUS_05193T0	jgi|Erypu1|314|transcript_POS84288	jgi|Exoaq1|7929|A1O9_04462T0	jgi|Fonmu1|7874|Z520_10846T0	jgi|Fusgr1|8050|FGSG_13031T0	GTX0466b15_006521-T1	GTX0486b100_001570-T1	GTX0494b19_005545-T1	jgi|Grascr1|2295|GST1_009040-RA	KAI4108278.1	KAI4110472.1	KAI4230841.1	KAI4230397.1	KAI4286736.1	KAJ9657068.1	KAI9665214.1	KAI9723361.1	KAI9702458.1	KAI9718319.1	KAI9749335.1	KAI9834041.1	KAI9826370.1	jgi|Monha1|7718|H072_7985m.01	jgi|Morco1|572873|gm1.3649_g	jgi|Neucr_trp3_1|4228|Neucr2.NCU06246T0	jgi|Penexp1|4695|PEXP_048200T0	jgi|Phach1|6782|rna6781	jgi|Podan3|211293|mRNA_10121	jgi|PseVKM4520_1|6986|transcript_KFZ25444	jgi|SacceM3707_1|34003|fgenesh1_kg.6_#_313_#_NP_011451.1	jgi|Sclsc1|3229|SS1G_09685T0	jgi|Umbpus1|103289|LPUS_09869T0	FUN_006606_T1_FUN_006606	coassemb376_003819-T1	coassemb378_007081-T1	coassemb64_006450-T1	coassemb76_007034-T1
OG0002619	XP_008718422.1	jgi|Acastr1|126264|AST1_004962-RA	jgi|Altal1|951205|e_gw1.46.32.1	jgi|Amamu1|95663|estExt_Genewise1.C_2_t20314	jgi|Artol1|6850|AOL_s00083g320m.01	jgi|Ascim1|414577|fgenesh1_RNNotator_kg.32_#_99_#_Locus2294v1rpkm71.61	jgi|Aspni_DSM_1|158007|An02g14890m.01	jgi|Aurpu_var_mel1|87606|gm1.8002_g	CAF9935976.1	jgi|Capcor1|93528|A1O1_00661T0	jgi|Claba1|136386|Z519_02915T0	jgi|Clagr3|9132|CLAGR_009759-RA	jgi|Cocpo1_1|5355|XM_003070308.1	jgi|Dibbae1|11558|DIBA_005434-RA	jgi|EndpusZ1|4026|EPUS_04219T0	jgi|Erypu1|1165|transcript_POS87352	jgi|Exoaq1|8571|A1O9_05108T0	jgi|Fonmu1|3830|Z520_08467T0	jgi|Fusgr1|11552|FGSG_09984T0	GTX0466b15_003575-T1	GTX0486b100_001990-T1	GTX0494b19_006416-T1	jgi|Grascr1|506|GST1_007425-RA	KAI4103968.1	KAI4098609.1	KAI4208598.1	KAI4223251.1	KAI4272044.1	KAJ9662154.1	KAI9655039.1	KAI9724943.1	KAI9707526.1	KAI9727236.1	KAI9748286.1	KAI9836831.1	KAI9818293.1	jgi|Monha1|8068|H072_8353m.01	jgi|Morco1|261976|CE261975_2543	jgi|Neucr_trp3_1|8531|Neucr2.NCU07156T0	jgi|Penexp1|650|PEXP_092790T0	jgi|Phach1|2033|rna2032	jgi|Podan3|205352|mRNA_4180	jgi|PseVKM4520_1|3315|transcript_KFZ15443	jgi|SacceM3707_1|33617|fgenesh1_kg.5_#_552_#_NP_009807.1	jgi|Sclsc1|12087|SS1G_05116T0	jgi|Umbpus1|106260|LPUS_04369T0	FUN_004863_T1_FUN_004863	coassemb376_000429-T1	coassemb378_001185-T1	coassemb64_004210-T1	coassemb76_008604-T1
OG0002625	XP_008718517.1	jgi|Acastr1|126793|AST1_004448-RA	jgi|Altal1|938663|e_gw1.14.716.1	jgi|Amamu1|67674|e_gw1.3.541.1	jgi|Artol1|2415|AOL_s00043g578m.01	jgi|Ascim1|410547|fgenesh1_RNNotator_kg.2_#_384_#_Locus7364v1rpkm12.11	jgi|Aspni_DSM_1|159408|An04g07250m.01	jgi|Aurpu_var_mel1|40831|e_gw1.3.679.1	CAF9942362.1	jgi|Capcor1|93219|A1O1_00350T0	jgi|Claba1|130775|Z519_09085T0	jgi|Clagr3|3619|CLAGR_003825-RA	jgi|Cocpo1_1|5944|XM_003070897.1	jgi|Dibbae1|7788|DIBA_003261-RA	jgi|EndpusZ1|1708|EPUS_05168T0	jgi|Erypu1|5524|transcript_POS85309	jgi|Exoaq1|8264|A1O9_04799T0	jgi|Fonmu1|2426|Z520_07060T0	jgi|Fusgr1|7789|FGSG_06737T0	GTX0466b15_003507-T1	GTX0486b100_001400-T1	GTX0494b19_002686-T1	jgi|Grascr1|11424|GST1_005189-RA	KAI4108239.1	KAI4092207.1	KAI4213156.1	KAI4220518.1	KAI4289969.1	KAJ9651585.1	KAI9672717.1	KAI9723278.1	KAI9706446.1	KAI9710781.1	KAI9749147.1	KAI9837767.1	KAI9823048.1	jgi|Monha1|7658|H072_7925m.01	jgi|Morco1|574127|gm1.4903_g	jgi|Neucr_trp3_1|4675|Neucr2.NCU00359T0	jgi|Penexp1|23|PEXP_009380T0	jgi|Phach1|4272|rna4271	jgi|Podan3|210913|mRNA_9741	jgi|PseVKM4520_1|6988|transcript_KFZ25446	jgi|SacceM3707_1|34604|fgenesh1_kg.7_#_281_#_NP_014292.1	jgi|Sclsc1|3207|SS1G_09663T0	jgi|Umbpus1|105129|LPUS_12013T0	FUN_006704_T1_FUN_006704	coassemb376_005416-T1	coassemb378_001080-T1	coassemb64_005262-T1	coassemb76_004527-T1
OG0002627	XP_008718596.1	jgi|Acastr1|127728|AST1_004145-RA	jgi|Altal1|1021857|fgenesh1_kg.14_#_197_#_Locus1114v2rpkm31.03	jgi|Amamu1|191433|estExt_fgenesh1_pm.C_90138	jgi|Artol1|10441|AOL_s00210g289m.01	jgi|Ascim1|412518|fgenesh1_RNNotator_kg.13_#_97_#_Locus6362v1rpkm17.73	jgi|Aspni_DSM_1|163551|An11g03000m.01	jgi|Aurpu_var_mel1|52006|e_gw1.15.368.1	CAF9903002.1	jgi|Capcor1|93392|A1O1_00524T0	jgi|Claba1|130898|Z519_09209T0	jgi|Clagr3|7114|CLAGR_006387-RA	jgi|Cocpo1_1|987|XM_003065939.1	jgi|Dibbae1|11484|DIBA_004587-RA	jgi|EndpusZ1|1696|EPUS_05156T0	jgi|Erypu1|683|transcript_POS87471	jgi|Exoaq1|8524|A1O9_05061T0	jgi|Fonmu1|9052|Z520_03127T0	jgi|Fusgr1|2571|FGSG_02244T0	GTX0466b15_003442-T1	GTX0486b100_006014-T1	GTX0494b19_001552-T1	jgi|Grascr1|22|GST1_000022-RA	KAI4096986.1	KAI4109816.1	KAI4220939.1	KAI4230337.1	KAI4289294.1	KAJ9655707.1	KAI9657860.1	KAI9718710.1	KAI9702929.1	KAI9726735.1	KAI9757813.1	KAI9835858.1	KAI9811531.1	jgi|Monha1|4902|H072_5005m.01	jgi|Morco1|544642|fgenesh1_pg.18_#_172	jgi|Neucr_trp3_1|8890|Neucr2.NCU05622T0	jgi|Penexp1|1449|PEXP_026930T0	jgi|Phach1|1569|rna1568	jgi|Podan3|207560|mRNA_6388	jgi|PseVKM4520_1|4681|transcript_KFZ12971	jgi|SacceM3707_1|33665|fgenesh1_kg.5_#_600_#_NP_009840.1	jgi|Sclsc1|8696|SS1G_02111T0	jgi|Umbpus1|103925|LPUS_10602T0	FUN_004601_T1_FUN_004601	coassemb376_001311-T1	coassemb378_001992-T1	coassemb64_003141-T1	coassemb76_003353-T1
OG0002628	XP_008718645.1	jgi|Acastr1|124103|AST1_005718-RA	jgi|Altal1|955076|estExt_Genewise1.C_3_t10231	jgi|Amamu1|1054313|MIX35392_516_24	jgi|Artol1|10572|AOL_s00215g19m.01	jgi|Ascim1|414914|fgenesh1_RNNotator_kg.37_#_70_#_Locus3719v1rpkm42.00	jgi|Aspni_DSM_1|164811|An12g04920m.01	jgi|Aurpu_var_mel1|49413|e_gw1.11.314.1	CAF9902923.1	jgi|Capcor1|93317|A1O1_00448T0	jgi|Claba1|136596|Z519_03127T0	jgi|Clagr3|7095|CLAGR_006369-RA	jgi|Cocpo1_1|1093|XM_003066045.1	jgi|Dibbae1|7969|DIBA_000432-RA	jgi|EndpusZ1|5139|EPUS_01747T0	jgi|Erypu1|2175|transcript_POS87061	jgi|Exoaq1|1442|A1O9_01448T0	jgi|Fonmu1|7883|Z520_10855T0	jgi|Fusgr1|10800|FGSG_09324T0	GTX0466b15_007900-T1	GTX0486b100_004486-T1	GTX0494b19_001120-T1	jgi|Grascr1|11908|GST1_005288-RA	KAI4102533.1	KAI4110917.1	KAI4237473.1	KAI4227270.1	KAI4286633.1	KAJ9657444.1	KAI9670335.1	KAI9720560.1	KAI9701872.1	KAI9722400.1	KAI9758017.1	KAI9834970.1	KAI9823610.1	jgi|Monha1|3659|H072_3682m.01	jgi|Morco1|567752|estExt_fgenesh1_pg.C_560027	jgi|Neucr_trp3_1|1190|Neucr2.NCU03146T0	jgi|Penexp1|294|PEXP_001050T0	jgi|Phach1|6821|rna6820	jgi|Podan3|202371|mRNA_1199	jgi|PseVKM4520_1|5722|transcript_KFZ10957	jgi|SacceM3707_1|36790|fgenesh1_kg.13_#_235_#_NP_013198.1	jgi|Sclsc1|13242|SS1G_06271T0	jgi|Umbpus1|103952|LPUS_10628T0	FUN_004750_T1_FUN_004750	coassemb376_003693-T1	coassemb378_005825-T1	coassemb64_008313-T1	coassemb76_000335-T1
OG0002636	XP_008718713.1	jgi|Acastr1|122855|AST1_000971-RA	jgi|Altal1|1006481|fgenesh1_pg.5_#_126	jgi|Amamu1|187628|fgenesh1_pm.68_#_9	jgi|Artol1|9283|AOL_s00173g190m.01	jgi|Ascim1|222622|estExt_Genewise1.C_130047	jgi|Aspni_DSM_1|155926|An01g08860m.01	jgi|Aurpu_var_mel1|42840|e_gw1.4.1042.1	CAF9930497.1	jgi|Capcor1|97380|A1O1_04538T0	jgi|Claba1|128322|Z519_00705T0	jgi|Clagr3|7683|CLAGR_007547-RA	jgi|Cocpo1_1|2084|XM_003067037.1	jgi|Dibbae1|2669|DIBA_006593-RA	jgi|EndpusZ1|3989|EPUS_08703T0	jgi|Erypu1|2685|transcript_POS86887	jgi|Exoaq1|2066|A1O9_09599T0	jgi|Fonmu1|950|Z520_05580T0	jgi|Fusgr1|11735|FGSG_10140T0	GTX0466b15_009512-T1	GTX0486b100_004361-T1	GTX0494b19_005813-T1	jgi|Grascr1|2858|GST1_001017-RA	KAI4093291.1	KAI4100241.1	KAI4216728.1	KAI4219165.1	KAI4286097.1	KAJ9654175.1	KAI9653917.1	KAI9712189.1	KAI9699788.1	KAI9716960.1	KAI9747252.1	KAI9826664.1	KAI9823170.1	jgi|Monha1|9769|H072_10283m.01	jgi|Morco1|564616|estExt_fgenesh1_pg.C_190122	jgi|Neucr_trp3_1|7773|Neucr2.NCU01343T0	jgi|Penexp1|6497|PEXP_077370T0	jgi|Phach1|2743|rna2742	jgi|Podan3|203979|mRNA_2807	jgi|PseVKM4520_1|8733|transcript_KFZ04041	jgi|SacceM3707_1|31615|fgenesh1_kg.2_#_625_#_NP_014570.1	jgi|Sclsc1|3688|SS1G_10144T0	jgi|Umbpus1|106361|LPUS_02075T0	FUN_010312_T1_FUN_010312	coassemb376_000753-T1	coassemb378_000685-T1	coassemb64_005792-T1	coassemb76_002395-T1
OG0002637	XP_008718787.1	jgi|Acastr1|122092|AST1_007509-RA	jgi|Altal1|1045585|estExt_fgenesh1_pg.C_1_t10124	jgi|Amamu1|164352|fgenesh1_kg.37_#_20_#_Locus8358v1rpkm20.09	jgi|Artol1|259|AOL_s00004g258m.01	jgi|Ascim1|413387|fgenesh1_RNNotator_kg.20_#_1_#_Locus6519v1rpkm16.73	jgi|Aspni_DSM_1|164484|An12g01480m.01	jgi|Aurpu_var_mel1|13265|gw1.8.120.1	CAF9912685.1	jgi|Capcor1|94010|A1O1_01147T0	jgi|Claba1|128115|Z519_00498T0	jgi|Clagr3|3105|CLAGR_003201-RA	jgi|Cocpo1_1|240|XM_003065191.1	jgi|Dibbae1|12062|DIBA_002900-RA	jgi|EndpusZ1|5484|EPUS_00640T0	jgi|Erypu1|5566|transcript_POS85283	jgi|Exoaq1|195|A1O9_00195T0	jgi|Fonmu1|7507|Z520_10479T0	jgi|Fusgr1|818|FGSG_00690T0	GTX0466b15_008227-T1	GTX0486b100_006694-T1	GTX0494b19_003559-T1	jgi|Grascr1|9355|GST1_003996-RA	KAI4098585.1	KAI4097015.1	KAI4231739.1	KAI4227547.1	KAI4285688.1	KAJ9651230.1	KAI9654147.1	KAI9715267.1	KAI9706684.1	KAI9726880.1	KAI9756799.1	KAI9833902.1	KAI9825817.1	jgi|Monha1|7240|H072_7478m.01	jgi|Morco1|536787|fgenesh1_kg.32_#_71_#_Locus10070v1rpkm4.29	jgi|Neucr_trp3_1|1778|Neucr2.NCU00920T0	jgi|Penexp1|5077|PEXP_040740T0	jgi|Phach1|2324|rna2323	jgi|Podan3|201367|mRNA_195	jgi|PseVKM4520_1|7219|transcript_KFZ08684	jgi|SacceM3707_1|32719|fgenesh1_kg.4_#_316_#_NP_015285.1	jgi|Sclsc1|7548|SS1G_12971T0	jgi|Umbpus1|105664|LPUS_03675T0	FUN_002531_T1_FUN_002531	coassemb376_001433-T1	coassemb378_011788-T1	coassemb64_000458-T1	coassemb76_000358-T1
OG0002642	XP_008718918.1	jgi|Acastr1|127686|AST1_003420-RA	jgi|Altal1|934428|e_gw1.9.353.1	jgi|Amamu1|86208|e_gw1.112.72.1	jgi|Artol1|11028|AOL_s00215g475m.01	jgi|Ascim1|368356|estExt_fgenesh1_pm.C_30131	jgi|Aspni_DSM_1|169106|An18g06680m.01	jgi|Aurpu_var_mel1|62047|fgenesh1_pg.1_#_649	CAF9904349.1	jgi|Capcor1|92503|A1O1_08927T0	jgi|Claba1|133713|Z519_11113T0	jgi|Clagr3|10412|CLAGR_009727-RA	jgi|Cocpo1_1|1882|XM_003066834.1	jgi|Dibbae1|9942|DIBA_002372-RA	jgi|EndpusZ1|1576|EPUS_04860T0	jgi|Erypu1|430|transcript_POS84204	jgi|Exoaq1|2663|A1O9_10187T0	jgi|Fonmu1|2254|Z520_06887T0	jgi|Fusgr1|1401|FGSG_01200T0	GTX0466b15_001753-T1	GTX0486b100_002148-T1	GTX0494b19_004902-T1	jgi|Grascr1|8866|GST1_010718-RA	KAI4103692.1	KAI4095410.1	KAI4222935.1	KAI4222413.1	KAI4289737.1	KAJ9655198.1	KAI9663469.1	KAI9724436.1	KAI9704213.1	KAI9718824.1	KAI9748353.1	KAI9839630.1	KAI9814111.1	jgi|Monha1|3308|H072_3320m.01	jgi|Morco1|566604|estExt_fgenesh1_pg.C_390075	jgi|Neucr_trp3_1|1646|Neucr2.NCU07365T0	jgi|Penexp1|5253|PEXP_045780T0	jgi|Phach1|4954|rna4953	jgi|Podan3|203095|mRNA_1923	jgi|PseVKM4520_1|2933|transcript_KFZ16109	jgi|SacceM3707_1|37599|fgenesh1_kg.17_#_24_#_Locus736v1rpkm197.94	jgi|Sclsc1|11038|SS1G_04067T0	jgi|Umbpus1|105835|LPUS_01975T0	FUN_002912_T1_FUN_002912	coassemb376_000184-T1	coassemb378_006407-T1	coassemb64_005305-T1	coassemb76_002767-T1
